"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Classification","Deadline","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","QA Contact","QA Contact Real Name","Reporter","Reporter Real Name","Severity","Summary","Target Milestone","URL","Version","Votes","Whiteboard"
319986,"z_Archived","PDT","php.ui-inbox","CLOSED","FIXED","CA pop-up unreadable: background from system but not foreground","2020-05-14 11:08:21",,"PHP UI",,"Eclipse Foundation",,321703,,"PC",,,12,"2010-07-15 09:49:21","Linux",,"P1",,,"riksoft","Rik Bartolini","normal","CA pop-up unreadable: background from system but not foreground"," ---",,"unspecified",2,
532657,"ECP","EMF Forms","jhelming","CLOSED","FIXED","Reduce NPath Complexity in ViewModelContextImpl","2018-03-21 04:27:21",,"Jonas Helming",,"Modeling",,,,"PC",,,3,"2018-03-20 09:01:01","Linux",,"P1",,,"jhelming","Jonas Helming","normal","Reduce NPath Complexity in ViewModelContextImpl","1.17.0",,"1.16.0",0,
261549,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Refactor strings for 'Create New Test From Recording' action.","2016-05-05 10:32:12",,"Paul Slauenwhite",,"Eclipse Foundation",,260804,,"All",,,5,"2009-01-19 13:28:33","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","Refactor strings for 'Create New Test From Recording' action."," ---",,"unspecified",0,
228253,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Documentation smoke test failures.","2016-05-05 10:32:08",,"Paul Slauenwhite",213622,"Eclipse Foundation",,220875,,"All",,,11,"2008-04-22 14:29:10","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","Documentation smoke test failures."," ---",,"unspecified",0,
174314,"z_Archived","TPTP","jerome.gout","CLOSED","FIXED","Unclear icons in the Test Navigator view of the Test Perspective.","2016-05-05 10:32:03",,"Jerome Gout",,"Eclipse Foundation",,186611,,"PC",,,30,"2007-02-15 10:15:50","Windows XP",,"P1",,,"paulslau","Paul Slauenwhite","normal","Unclear icons in the Test Navigator view of the Test Perspective."," ---",,"unspecified",0,
308455,"z_Archived","TPTP","paulslau","CLOSED","INVALID","DBCS3.6: Unable to display SVG with the internal web browser","2016-05-05 10:30:08",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"PC",,,9,"2010-04-08 06:11:32","Windows 7",,"P1","kathy","Kathy Chan","yasuday","Missing name","normal","DBCS3.6: Unable to display SVG with the internal web browser"," ---",,"unspecified",0,"adopter"
358196,"z_Archived","EDT","edt.compiler-inbox","CLOSED","FIXED","java generation error when convert decimal, float and smallfloat to number","2017-02-23 14:20:17",,"Project Inbox",,"Eclipse Foundation",,,,"PC",,,3,"2011-09-20 04:15:53","Windows XP",,"P1",,,"huozz","Huo Zhen Zhong","normal","java generation error when convert decimal, float and smallfloat to number"," ---",,"unspecified",0,
258466,"z_Archived","PDT","ganoro","CLOSED","INVALID","Orbit","2020-05-14 10:15:55",,"Roy Ganor",,"Eclipse Foundation",,252803,,"All","plan",,3,"2008-12-11 10:29:31","All",,"P1",,,"ganoro","Roy Ganor","normal","Orbit"," ---",,"unspecified",0,
171664,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Broken links, spelling mistakes and accessibility errors in product documentation for the Test Project.","2016-05-05 10:30:43",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"All","plan",,11,"2007-01-25 08:48:27","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","Broken links, spelling mistakes and accessibility errors in product documentation for the Test Project."," ---",,"unspecified",0,
373847,"z_Archived","EDT","edt.compiler-inbox","CLOSED","FIXED","SQL Get for and array of records is not using the schema name in the generated code","2017-02-23 14:07:00",,"Project Inbox",,"Eclipse Foundation",,,,"PC",,,8,"2012-03-09 16:27:15","Windows 7",,"P1",,,"jeffdouglas","Jeff Douglas","normal","SQL Get for and array of records is not using the schema name in the generated code"," ---",,"unspecified",0,
298689,"z_Archived","PDT","ganoro","NEW"," ---","php remote debugging generates internal error","2020-05-14 10:16:14",,"Roy Ganor",,"Eclipse Foundation",,,,"Macintosh",,,7,"2009-12-31 15:12:30","Mac OS X",,"P1",,,"tbfisher","brian","normal","php remote debugging generates internal error"," ---",,"unspecified",1,
240666,"z_Archived","TPTP","xubing","CLOSED","NOT_ECLIPSE","RAStart.sh and RAStop.sh within TPTP need to be added line:  #!/bin/sh","2016-05-05 10:53:29",,"Bing Xu",,"Eclipse Foundation",,,,"PC",,,3,"2008-07-14 08:49:04","Windows 2000",,"P1",,,"jkubasta",,"normal","RAStart.sh and RAStop.sh within TPTP need to be added line:  #!/bin/sh"," ---",,"unspecified",0,
157665,"z_Archived","TPTP","ruthdaly","CLOSED","FIXED","[web doc] Update web doc for Probekit","2016-05-05 10:48:14",,"Ruth Lee",,"Eclipse Foundation",,,,"PC",,,7,"2006-09-18 14:24:51","Windows XP",,"P1",,,"nmehrega","Navid Mehregani","normal","[web doc] Update web doc for Probekit"," ---",,"unspecified",0,
115320,"z_Archived","TPTP","alarakhi","CLOSED","FIXED","[README] Open a readme entry regarding defect 109163","2016-05-05 10:30:04",,"Abdullah Alarakhia",,"Eclipse Foundation",,,,"PC",,,5,"2005-11-07 10:35:55","Windows XP",,"P1",,,"amehrega",,"normal","[README] Open a readme entry regarding defect 109163"," ---",,"unspecified",0,
500562,"ECP","EMF Forms","eneufeld","NEW"," ---","Dark theme compatiblity","2021-11-08 03:27:01",,"Eugen Neufeld",,"Modeling",,,,"PC",,,4,"2016-08-31 04:36:49","Linux",,"P1",,,"mschaefer","Mathias Schaefer","normal","Dark theme compatiblity","backlog",,"unspecified",0,"stalebug"
353237,"z_Archived","EDT","pharmon","CLOSED","FIXED","Runtime errors for JavaScript because enumeration is not found","2017-02-23 14:19:39",,"Paul Harmon",,"Eclipse Foundation",,,,"PC",,,3,"2011-07-27 13:41:54","Linux",,"P1",,,"jvincens","Joseph Vincens","normal","Runtime errors for JavaScript because enumeration is not found"," ---",,"unspecified",0,
138992,"z_Archived","TPTP","amehrega","CLOSED","FIXED","Further generalize the logging agent discoverer data collector to include all agent types","2016-05-05 10:41:57",,,,"Eclipse Foundation",,,,"PC",,,4,"2006-04-27 12:53:28","Windows XP",,"P1",,,"amehrega",,"normal","Further generalize the logging agent discoverer data collector to include all agent types"," ---",,"unspecified",0,"closed460"
366155,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Unit Test Failure][0.2/3.8][0.2/4.2] org.eclipse.emf.facet.util.emf.ui.tests.EPackageRegistryTest.canOpenERegistryView","2020-05-01 11:26:50",,"Gregoire Dupe",,"Eclipse Foundation",,,"juno+","PC",,,10,"2011-12-09 04:26:12","Linux",,"P1",,,"gdupe","Gregoire Dupe","normal","[Unit Test Failure][0.2/3.8][0.2/4.2] org.eclipse.emf.facet.util.emf.ui.tests.EPackageRegistryTest.canOpenERegistryView"," ---",,"unspecified",0,
289193,"z_Archived","ATF","jacek.pospychala","NEW"," ---","Simplify launching story","2020-05-07 10:51:17",,"Jacek Pospychala",,"Eclipse Foundation",,289197,,"PC",,,2,"2009-09-11 06:55:06","Windows XP",,"P1",,,"jacek.pospychala","Jacek Pospychala","normal","Simplify launching story"," ---",,"unspecified",0,
236036,"z_Archived","TPTP","jkubasta","CLOSED","FIXED","Broken Link in Agent and Agent Controller Configuration Overview","2016-05-05 10:38:07",,,,"Eclipse Foundation",,,,"PC",,,3,"2008-06-06 09:16:53","Windows 2000",,"P1",,,"jkubasta",,"normal","Broken Link in Agent and Agent Controller Configuration Overview"," ---",,"unspecified",0,
212580,"z_Archived","TPTP","paulslau","CLOSED","FIXED","[Web Doc] IPv6 Limitation on Firefox","2016-05-05 10:29:57",,"Paul Slauenwhite",107432,"Eclipse Foundation",,,,"PC","plan",,3,"2007-12-11 10:54:23","Windows XP",,"P1",,,"dmorris","DuWayne Morris","normal","[Web Doc] IPv6 Limitation on Firefox"," ---",,"unspecified",0,
180207,"z_Archived","TPTP","ewchan","CLOSED","FIXED","remove attribute vmArgs from ext pt. org.eclipse.tptp.platform.profile.server.wst.serverProfiler","2016-05-05 10:40:15",,"Eugene Chan",,"Eclipse Foundation",,,,"PC",,,4,"2007-03-30 10:39:59","Windows XP",,"P1",,,"ewchan","Eugene Chan","normal","remove attribute vmArgs from ext pt. org.eclipse.tptp.platform.profile.server.wst.serverProfiler"," ---",,"unspecified",0,
152739,"z_Archived","TPTP","pklicnik","CLOSED","FIXED","Open source action missing from SD context menu","2016-05-05 10:41:54",,"Paul Klicnik",,"Eclipse Foundation",,,,"PC","plan",,9,"2006-08-03 10:37:55","Windows XP",,"P1",,,"qiyanli","Qiyan Li","normal","Open source action missing from SD context menu"," ---",,"unspecified",0,"closed460"
254014,"z_Archived","Buckminster","buckminster.core-inbox","RESOLVED","FIXED","Builds","2019-02-25 14:40:10",,"buckminster.core-inbox",252801,"Eclipse Foundation",,,,"All",,,2,"2008-11-05 17:25:04","All",,"P1",,,"anne.jacko","Anne Jacko","normal","Builds"," ---",,"unspecified",0,
164590,"z_Archived","TPTP","smith","CLOSED","FIXED","Corrections to GLA ISV help documentation files","2016-05-05 10:51:31",,"Dave Smith",,"Eclipse Foundation",,,,"PC",,,7,"2006-11-15 03:13:33","Windows 2000",,"P1",,,"smith","Dave Smith","normal","Corrections to GLA ISV help documentation files"," ---",,"unspecified",0,"closed460"
363162,"z_Archived","EDT","mayunf","CLOSED","INVALID","Can not access the DB when binding the DB connection in dd file and deploy the RUI handler","2017-02-23 14:18:21",,"Yun Feng Ma",,"Eclipse Foundation",,,,"PC",,,4,"2011-11-08 07:01:38","Windows XP",,"P1",,,"yuhaodl","Yu Hao","normal","Can not access the DB when binding the DB connection in dd file and deploy the RUI handler"," ---",,"unspecified",0,
207253,"z_Archived","TPTP","rohit.shetty","CLOSED","FIXED","Automate Log Analyzer test suites","2016-05-05 10:48:27",,"Rohit Shetty",,"Eclipse Foundation",,"171083, 211050",,"PC","plan",,8,"2007-10-23 22:24:46","Windows 2000",,"P1",,,"apnan","Alex Nan","normal","Automate Log Analyzer test suites"," ---",,"unspecified",0,"closed460"
147168,"z_Archived","TPTP","ewchan","CLOSED","WORKSFORME","Incorrect message in the Execution Flow view when no execution flow data is available","2016-05-05 10:42:27",,"Eugene Chan",,"Eclipse Foundation",,,,"PC",,,7,"2006-06-14 19:59:01","All",,"P1",,,"asaf.yaffe","Asaf Yaffe","normal","Incorrect message in the Execution Flow view when no execution flow data is available"," ---",,"unspecified",0,"closed462"
107615,"z_Archived","TPTP","ruthdaly","CLOSED","FIXED","Update the project matrix","2016-05-05 10:39:17",,"Ruth Lee",,"Eclipse Foundation",,,,"All",,,5,"2005-08-22 10:53:52","All",,"P1",,,"ruthdaly","Ruth Lee","normal","Update the project matrix"," ---",,"unspecified",0,"closed460"
321865,"z_Archived","PDT","zhaozhongwei","CLOSED","FIXED","[PHP 5.3] wrong CA behavior in 'use' statement","2020-05-14 11:08:06",,"Zhongwei Zhao",,"Eclipse Foundation",,,"review?, review+","PC",,,9,"2010-08-05 09:19:52","Windows XP",,"P1",,,"kalin.a","Kalin","normal","[PHP 5.3] wrong CA behavior in 'use' statement"," ---",,"unspecified",0,
253337,"z_Archived","Jet","pelder.eclipse","RESOLVED","FIXED","Confirm Intent","2020-05-01 16:11:34",,"Paul Elder",251715,"Eclipse Foundation",,,,"All",,,2,"2008-11-03 17:33:20","All",,"P1",,,"anne.jacko","Anne Jacko","normal","Confirm Intent"," ---",,"unspecified",0,
187667,"z_Archived","TPTP","jkubasta","CLOSED","FIXED","Missing and incorrect copyright years in Platform files","2016-05-05 10:43:49",,,,"Eclipse Foundation",,,,"PC",,,3,"2007-05-17 16:05:50","Windows 2000",,"P1",,,"smith","Dave Smith","normal","Missing and incorrect copyright years in Platform files"," ---",,"unspecified",0,
201898,"z_Archived","TPTP","dmorris","CLOSED","FIXED","intermittently see start and stop recording problems","2016-05-05 10:29:36",,"DuWayne Morris",,"Eclipse Foundation",,,,"PC","plan",,8,"2007-08-31 09:16:39","Windows 2000",,"P1",,,"jkubasta",,"normal","intermittently see start and stop recording problems"," ---",,"unspecified",0,
144795,"z_Archived","TPTP","ruthdaly","CLOSED","FIXED","Doc plug-ins missing notices.html","2016-05-05 10:29:40",,"Ruth Lee",,"Eclipse Foundation",,,,"PC",,,4,"2006-05-31 18:36:34","All",,"P1",,,"ruthdaly","Ruth Lee","normal","Doc plug-ins missing notices.html"," ---",,"unspecified",0,
245815,"z_Archived","PDT","php.ui-inbox","CLOSED","FIXED","Indentation problem - Copy paste of a code block","2020-05-14 10:17:08",,"PHP UI",,"Eclipse Foundation",,,,"PC",,,14,"2008-09-01 02:21:48","Windows XP",,"P1","ilina.s","Ilina Stefanova","eden","Eden Klein","normal","Indentation problem - Copy paste of a code block"," ---",,"unspecified",2,
185944,"z_Archived","TPTP","samwai","CLOSED","DUPLICATE","Agent Controller for EM64T crashes upon termination of a profiled Java application","2016-05-05 10:53:01",,"Samson Wai",,"Eclipse Foundation",,,,"PC",,,6,"2007-05-08 09:21:36","Windows XP",,"P1",,,"asaf.yaffe","Asaf Yaffe","normal","Agent Controller for EM64T crashes upon termination of a profiled Java application"," ---",,"unspecified",0,"closed471"
160993,"z_Archived","TPTP","apnan","CLOSED","FIXED","[Test inconclusive] Suppressed HTML links in Symptom RCP driver","2016-05-05 10:51:34",,"Alex Nan",,"Eclipse Foundation",,,,"PC",,,7,"2006-10-15 21:52:50","Windows 2000",,"P1",,,"ruthdaly","Ruth Lee","normal","[Test inconclusive] Suppressed HTML links in Symptom RCP driver"," ---",,"unspecified",0,"closed460"
245983,"z_Archived","TPTP","jkubasta","CLOSED","FIXED","DVT34 Broken Link simple_t_preparingToLaunchAgent.htm","2016-05-05 10:53:14",,,,"Eclipse Foundation",,,,"PC",,,4,"2008-09-02 12:09:44","Windows XP",,"P1",,,"kmittma","Karl Mittmann","normal","DVT34 Broken Link simple_t_preparingToLaunchAgent.htm"," ---",,"unspecified",0,"closed460"
185961,"z_Archived","TPTP","nmehrega","CLOSED","FIXED","[New IAC] Don't regenerate config file if preference page hasn't changed","2016-05-05 10:52:26",,"Navid Mehregani",,"Eclipse Foundation",,,,"PC",,,3,"2007-05-08 10:59:36","Windows XP",,"P1",,,"nmehrega","Navid Mehregani","normal","[New IAC] Don't regenerate config file if preference page hasn't changed"," ---",,"unspecified",0,"closed460"
122841,"z_Archived","TPTP","samwai","CLOSED","FIXED","Port piAgent to EM64T/Windows","2016-05-05 10:48:21",,"Samson Wai",121656,"Eclipse Foundation",,,,"PC",,,4,"2006-01-05 20:58:10","Windows XP",,"P1",,,"suwanda","Hendra Suwanda","normal","Port piAgent to EM64T/Windows"," ---",,"unspecified",0,"closed460"
359193,"z_Archived","EDT","edt.compiler-inbox","CLOSED","FIXED","Assigning value to a variable causes Runtime exception","2017-02-23 14:19:08",,"Project Inbox",,"Eclipse Foundation",,,,"PC",,,3,"2011-09-28 05:12:32","Windows XP",,"P1",,,"pfyu","pf yu","normal","Assigning value to a variable causes Runtime exception"," ---",,"unspecified",0,
171981,"z_Archived","PDT","php.ui-inbox","CLOSED","FIXED","pasting the attached document into the editor causes an overflow error","2020-05-14 10:17:19",,"PHP UI",,"Eclipse Foundation",,,,"All",,,4,"2007-01-29 03:13:53","Windows XP",,"P1",,,"gadi","Gadi Goldbarg","normal","pasting the attached document into the editor causes an overflow error"," ---",,"unspecified",0,
377007,"z_Archived","EDT","songfan","NEW"," ---","ClassCastExceptions in RUI utility methods","2017-02-23 14:07:45",,"Song Fan",,"Eclipse Foundation",,,,"PC",,,15,"2012-04-17 13:20:17","Linux",,"P1",,,"jspadea","Justin Spadea","normal","ClassCastExceptions in RUI utility methods"," ---",,"unspecified",0,
300499,"WTP ServerTools","jst.server","arvera","CLOSED","FIXED","NPE when publishing","2017-10-11 16:31:02",,"Angel Vera",,"WebTools",,,,"PC",,,8,"2010-01-22 10:20:26","Windows XP",,"P1","arvera","Angel Vera","Dimo.Stoilov","Dimo Stoilov","normal","NPE when publishing","3.2 M5",,3.2,0,
158672,"z_Archived","TPTP","igor.alelekov","CLOSED","FIXED","TPTPProcess.java sample client doesn't connect on Linux-{EM64T|IPF} though working on Linux-IA32","2016-05-05 10:42:03",,"Igor Alelekov",,"Eclipse Foundation",,,,"PC","plan",,14,"2006-09-25 18:51:10","Linux",,"P1",,,"randy.d.smith","Randy D. Smith","normal","TPTPProcess.java sample client doesn't connect on Linux-{EM64T|IPF} though working on Linux-IA32"," ---",,"unspecified",0,"closed460"
506037,"CBI","p2 Repository Analyzers","david_williams","RESOLVED","FIXED","Deploy p2repo.analyzers to ""permanent"" download areas","2016-12-06 13:50:34",,"David Williams",,"Technology",,487543,,"PC",,,3,"2016-10-16 13:50:45","Linux",,"P1","david_williams","David Williams","david_williams","David Williams","normal","Deploy p2repo.analyzers to ""permanent"" download areas"," ---",,"unspecified",0,
257266,"z_Archived","TPTP","paulslau","CLOSED","FIXED","[Usability] Clarify datapool import/export options.","2016-05-05 10:31:30",,"Paul Slauenwhite","200586, 263647, 271007","Eclipse Foundation",,,,"All",,,7,"2008-12-02 15:42:13","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","[Usability] Clarify datapool import/export options."," ---",,"unspecified",0,"adopter"
369031,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Unit Test Failure] org.eclipse.emf.facet.widgets.table.tests.internal.v0_2.swtbot.TableEditabilityTest.testNAryContainmentReferenceEditability","2020-05-01 11:26:29",,"Gregoire Dupe",,"Eclipse Foundation",,,"juno+, kepler+","PC",,,2,"2012-01-19 03:42:07","Linux",,"P1",,,"gdupe","Gregoire Dupe","normal","[Unit Test Failure] org.eclipse.emf.facet.widgets.table.tests.internal.v0_2.swtbot.TableEditabilityTest.testNAryContainmentReferenceEditability"," ---",,"unspecified",0,
292076,"z_Archived","PDT","php.core-inbox","CLOSED","FIXED","Autocomplete not working for class static variables when invoked from outside the class","2020-05-14 10:17:47",,"PHP Core",,"Eclipse Foundation",,,,"PC",,,6,"2009-10-12 16:46:03","Windows XP",,"P1","silviya","Sylvia Tancheva","ribicb","Bogdan Ribic","normal","Autocomplete not working for class static variables when invoked from outside the class"," ---",,"unspecified",0,
180572,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Reason field should be disabled when verdict is pass","2016-05-05 10:28:40",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"PC",,,9,"2007-04-02 17:34:45","Windows XP",,"P1",,,"nmehrega","Navid Mehregani","normal","Reason field should be disabled when verdict is pass"," ---",,"unspecified",0,
154387,"z_Archived","TPTP","igor.alelekov","CLOSED","FIXED","Must manually augment LD_LIBRARY_PATH in order to load a JVM; document or fix in SetConfig","2016-05-05 11:02:45",,"Igor Alelekov",,"Eclipse Foundation",,,,"PC","plan",,16,"2006-08-18 14:00:40","Linux",,"P1",,,"randy.d.smith","Randy D. Smith","normal","Must manually augment LD_LIBRARY_PATH in order to load a JVM; document or fix in SetConfig"," ---",,"unspecified",0,"closed460"
336091,"z_Archived","EMF-Facet","nicolas.bros","CLOSED","FIXED","update licenses","2020-05-01 11:27:07",,"Nicolas Bros",337934,"Eclipse Foundation",,,"indigo+","All",,,3,"2011-02-02 11:25:04","All",,"P1",,,"nicolas.bros","Nicolas Bros","normal","update licenses"," ---",,"unspecified",0,
254086,"TMF","Xtext","peter","CLOSED","FIXED","New & Noteworthy","2017-09-19 16:04:55",,"Peter Friese",252805,"Modeling",,,"documentation+","All",,,3,"2008-11-05 18:03:56","All",,"P1",,,"anne.jacko","Anne Jacko","normal","New & Noteworthy","M3",,"unspecified",0,
214232,"z_Archived","TPTP","paulslau","CLOSED","FIXED","[Web Doc] Create web document for BIRT Log Reports.","2016-05-05 10:32:16",,"Paul Slauenwhite",,"Eclipse Foundation",,214227,,"All",,,3,"2008-01-03 09:24:59","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","[Web Doc] Create web document for BIRT Log Reports."," ---",,"unspecified",0,
191135,"z_Archived","TPTP","sgutz","CLOSED","FIXED","TVT33:TCT607: ampersand in Analysis tooltip","2016-05-05 10:37:03",,"Steve Gutz",,"Eclipse Foundation",,,,"PC",,,12,"2007-06-05 18:14:16","Linux-GTK",,"P1",,,"cdeadmin","CDE Administration","normal","TVT33:TCT607: ampersand in Analysis tooltip"," ---",607,"unspecified",0,"closed460"
135754,"z_Archived","TPTP","dmorris","CLOSED","FIXED","Add ICU support for Test Execution.","2016-05-05 10:30:50",,"DuWayne Morris",123444,"Eclipse Foundation",,"126900, 126902, 135753",,"All",,,7,"2006-04-09 14:22:37","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","Add ICU support for Test Execution."," ---",,"unspecified",0,
363404,"z_Archived","EDT","mayunf","CLOSED","FIXED","Uncaught exception handling onClick event of DojoDialogLibSample","2017-02-23 14:20:45",,"Yun Feng Ma",,"Eclipse Foundation",,,,"PC",,,5,"2011-11-09 18:23:49","Windows XP",,"P1",,,"broy2",,"normal","Uncaught exception handling onClick event of DojoDialogLibSample"," ---",,"unspecified",0,
232681,"z_Archived","TPTP","jkubasta","CLOSED","FIXED","Fix Platform i8 build report problems","2016-05-05 10:48:01",,,,"Eclipse Foundation",,,"review+","PC",,,13,"2008-05-17 22:03:54","Windows 2000",,"P1",,,"jkubasta",,"normal","Fix Platform i8 build report problems"," ---",,"unspecified",0,
208705,"z_Archived","TPTP","apnan","CLOSED","FIXED","Search is not consistent in the log view and log interactions view when viewing an rdb resource","2016-05-05 10:49:59",,"Alex Nan",,"Eclipse Foundation",,,,"PC","plan",,5,"2007-11-04 14:37:57","Linux",,"P1",,,"apnan","Alex Nan","normal","Search is not consistent in the log view and log interactions view when viewing an rdb resource"," ---",,"unspecified",0,
178276,"z_Archived","TPTP","sleeloy","CLOSED","FIXED","Incorrect copyright year","2016-05-05 10:30:21",,"Sheldon Lee-Loy",,"Eclipse Foundation",,,,"PC",,,4,"2007-03-20 10:31:07","Windows 2000",,"P1",,,"jkubasta",,"normal","Incorrect copyright year"," ---",,"unspecified",0,
480891,"ECP","EMF Forms","jfaltermeier","CLOSED","FIXED","EMF Forms Editor: Retest View Model Editor","2017-05-23 03:17:56",,"Johannes Faltermeier","479750, 485740","Modeling",,,,"All",,,4,"2015-10-28 11:53:28","All",,"P1",,,"michael","Michael Borkowski","normal","EMF Forms Editor: Retest View Model Editor","1.9.0",,"unspecified",0,
322485,"z_Archived","PDT","zhaozhongwei","CLOSED","FIXED","Go to sourse (ctrl+click) acts wrong by multiple options","2020-05-14 11:08:54",,"Zhongwei Zhao",,"Eclipse Foundation",,,,"PC",,,3,"2010-08-12 05:06:19","Windows 7",,"P1",,,"ganoro","Roy Ganor","normal","Go to sourse (ctrl+click) acts wrong by multiple options"," ---",,"unspecified",0,
253416,"TMF","Xtext","jan","CLOSED","FIXED","Attendance","2017-09-19 16:15:38",,"Jan Koehnlein",252791,"Modeling",,,,"All",,,3,"2008-11-03 18:16:08","All",,"P1",,,"anne.jacko","Anne Jacko","normal","Attendance"," ---",,"unspecified",0,
163375,"z_Archived","TPTP","jkubasta","CLOSED","FIXED","getting_started docs for the RAC have links to old config file reference doc","2016-05-05 10:40:53",,,,"Eclipse Foundation",,,,"PC",,,5,"2006-11-03 14:23:00","All",,"P1",,,"karla.callaghan","Karla Callaghan","normal","getting_started docs for the RAC have links to old config file reference doc"," ---",,"unspecified",0,"closed460"
131993,"z_Archived","TPTP","kevin.p.o'leary","CLOSED","FIXED","[BC] [HeadlessClient] Unable to profile with application control...","2016-05-05 10:53:51",,"Kevin P O'Leary",,"Eclipse Foundation",,,,"PC",,,6,"2006-03-15 13:13:18","Windows XP",,"P1",,,"vlegros","Victor Legros","normal","[BC] [HeadlessClient] Unable to profile with application control..."," ---",,"unspecified",0,"closed460"
263979,"z_Archived","TPTP","paulslau","CLOSED","DUPLICATE","Edit > Cut menu entry should be disabled in the Test Navigator: it is currently enabled but it does not work","2016-05-05 10:28:30",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"PC",,,4,"2009-02-06 12:45:26","Windows 2000",,"P1",,,"jkubasta",,"normal","Edit > Cut menu entry should be disabled in the Test Navigator: it is currently enabled but it does not work"," ---",,"unspecified",0,
202728,"z_Archived","TPTP","rohit.shetty","CLOSED","FIXED","Update the failing Platform LogView AGR test cases","2016-05-05 10:49:45",,"Rohit Shetty",,"Eclipse Foundation",,,,"PC",,,15,"2007-09-08 13:11:39","Windows 2000",,"P1",,,"apnan","Alex Nan","normal","Update the failing Platform LogView AGR test cases"," ---",,"unspecified",0,"closed460"
175301,"z_Archived","TPTP","samwai","CLOSED","WONTFIX","[IAC] Execution Statistics Cumulative Time less than expected","2016-05-05 10:53:35",,"Samson Wai",,"Eclipse Foundation",,,,"PC",,,8,"2007-02-23 11:31:00","Windows XP",,"P1",,,"haggarty","Alan Haggarty","normal","[IAC] Execution Statistics Cumulative Time less than expected"," ---",,"unspecified",0,"closed460"
444760,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Unit Test Failure] org.eclipse.emf.facet.widgets.table.tests.internal.v0_2.notuithread.NatTableAPITests.deleteSelectionTest","2020-05-01 11:26:47",,"Gregoire Dupe",,"Eclipse Foundation",,,"mars+","PC",,,3,"2014-09-22 11:42:14","Windows 7",,"P1",,,"gdupe","Gregoire Dupe","normal","[Unit Test Failure] org.eclipse.emf.facet.widgets.table.tests.internal.v0_2.notuithread.NatTableAPITests.deleteSelectionTest"," ---",,"unspecified",0,
103696,"z_Archived","TPTP","smith","CLOSED","FIXED","Change EMF dependency JAR names in TPTP logging example documentation.","2016-05-05 10:48:07",,"Dave Smith",,"Eclipse Foundation",,,,"All",,,7,"2005-07-13 14:51:07","All",,"P1",,,"paulslau","Paul Slauenwhite","normal","Change EMF dependency JAR names in TPTP logging example documentation."," ---",,"unspecified",0,
518696,"Papyrus-rt","General","give.a.damus","CLOSED","FIXED","Up-version bundles and features to 1.0 for Oxygen release","2017-07-20 08:25:40",,"Christian Damus",,"Modeling",,,,"All",,,17,"2017-06-23 08:20:00","All",,"P1","peter.cigehn","Peter Cigehn","give.a.damus","Christian Damus","normal","Up-version bundles and features to 1.0 for Oxygen release","1.0.0",,"1.0.0",0,
359504,"z_Archived","EDT","edt.javascriptgen-inbox","CLOSED","DUPLICATE","Generated JS code for RUIHandler contains MVC has syntax errors","2017-02-23 14:20:30",,"Project Inbox",,"Eclipse Foundation",,,,"PC",,,5,"2011-09-29 22:26:57","Windows XP",,"P1",,,"jinfahua","fahua jin","normal","Generated JS code for RUIHandler contains MVC has syntax errors"," ---",,"unspecified",0,
260035,"z_Archived","PDT","php.ui-inbox","CLOSED","FIXED","code completion after `throw new` cause an error","2020-05-14 11:07:54",,"PHP UI",,"Eclipse Foundation",,,,"PC",,,3,"2009-01-06 05:13:56","Windows XP",,"P1","silviya","Sylvia Tancheva","artur.stawiarski","Artur","normal","code completion after `throw new` cause an error"," ---",,"unspecified",0,
199614,"z_Archived","TPTP","ritwikl","CLOSED","FIXED","Application Content preference page has incomplete documentation","2016-05-05 10:48:08",,"Ritwik Lodhiya",,"Eclipse Foundation",,,"review+","PC","plan",,7,"2007-08-10 12:54:13","Windows XP",,"P1",,,"popescu","Valentina Popescu","normal","Application Content preference page has incomplete documentation"," ---",,"unspecified",0,"closed460"
172891,"z_Archived","TPTP","paulslau","CLOSED","FIXED","[Webdoc] [Readme] ReadMe Addition for 4.2.2","2016-05-05 10:32:26",,"Paul Slauenwhite",168948,"Eclipse Foundation",,,,"PC",,,6,"2007-02-05 12:37:18","Windows XP",,"P1",,,"lizdancy","Liz Dancy","normal","[Webdoc] [Readme] ReadMe Addition for 4.2.2"," ---",,"unspecified",0,
