"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Classification","Deadline","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","QA Contact","QA Contact Real Name","Reporter","Reporter Real Name","Severity","Summary","Target Milestone","URL","Version","Votes","Whiteboard"
380126,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Table] Row sort too long","2020-05-01 11:26:26",,"Gregoire Dupe",,"Eclipse Foundation",,,"juno+","All",,,6,"2012-05-21 07:27:52","All",,"P2",,,"gdupe","Gregoire Dupe","normal","[Table] Row sort too long"," ---",,"unspecified",0,
287270,"z_Archived","ATF","atf.core-inbox","RESOLVED","FIXED","NullPointerException in JSDebugTarget.breakpointAdded and breakpointRemoved","2020-05-07 10:51:48",,"Inbox",286762,"Eclipse Foundation",,,,"PC",,,5,"2009-08-21 03:19:14","Windows XP",,"P2",,,"jacek.pospychala","Jacek Pospychala","normal","NullPointerException in JSDebugTarget.breakpointAdded and breakpointRemoved"," ---",,"unspecified",0,
512258,"Orion","Client","Carolyn_MacLeod","RESOLVED","FIXED","Import/Export and Start/Stop/Delete buttons' text fails color contrast","2017-02-20 14:49:23",,"Carolyn MacLeod",,"ECD",,,,"PC","accessibility",,2,"2017-02-15 16:41:59","Windows 7",,"P2",,,"Carolyn_MacLeod","Carolyn MacLeod","normal","Import/Export and Start/Stop/Delete buttons' text fails color contrast",14.0,,"unspecified",0,
434643,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","Eclipse SUA has been updated","2020-05-01 11:26:22",,"Gregoire Dupe",,"Eclipse Foundation",,,,"PC",,,3,"2014-05-12 08:43:19","Windows 7",,"P2",,,"gdupe","Gregoire Dupe","normal","Eclipse SUA has been updated"," ---",,"unspecified",0,
115361,"z_Archived","TPTP","alarakhi","CLOSED","FIXED","(README) GLA items in TPTP 4.0 Release Notes need to be updated","2016-05-05 10:51:53",,"Abdullah Alarakhia",115376,"Eclipse Foundation",,,,"PC",,,6,"2005-11-07 13:26:04","Windows 2000",,"P2",,,"smith","Dave Smith","normal","(README) GLA items in TPTP 4.0 Release Notes need to be updated"," ---",,"unspecified",0,"closed460"
321769,"z_Archived","WTP Incubator","d_a_carver","CLOSED","FIXED","XQDT download site promote scripts","2021-11-18 16:19:57",,"David Carver",,"Eclipse Foundation",,"323335, 323336",,"All",,,6,"2010-08-04 14:14:15","All",,"P2","xqdt","XQDT","gabipetrovay","Gabriel Petrovay","normal","XQDT download site promote scripts"," ---",,"unspecified",0,
485156,"Papyrus","Others","give.a.damus","RESOLVED","FIXED","[Tests] Support classification filters in parameterized tests","2016-01-04 12:16:42",,"Christian Damus",,"Modeling",,,,"All",,,5,"2016-01-04 10:41:18","All",,"P2",,,"give.a.damus","Christian Damus","normal","[Tests] Support classification filters in parameterized tests","M5","https://hudson.eclipse.org/papyrus/view/Neon%20(Master)/job/Papyrus-Master-Tests-Failures/lastCompletedBuild/testReport/","1.2.0",0,
372732,"z_Archived","EMF-Facet","nicolas.bros","CLOSED","FIXED","[Facet] Rewrite the catalog views for 0.2","2020-05-01 11:27:06",,"Nicolas Bros",372626,"Eclipse Foundation",,,"juno+","All",,,5,"2012-02-28 08:46:27","All",,"P2",,,"nicolas.bros","Nicolas Bros","normal","[Facet] Rewrite the catalog views for 0.2"," ---",,"unspecified",0,
573887,"Papyrus","Toolsmiths","give.a.damus","ASSIGNED"," ---","Papyrus diagram ID implantations are difficult to validate","2021-08-20 11:46:43",,"Christian Damus",,"Modeling",,,,"PC",,,2,"2021-06-01 09:47:46","Windows 10",,"P2","cletavernier","Camille Letavernier","Patrick.Tessier","Patrick Tessier","normal","Papyrus diagram ID implantations are difficult to validate"," ---",,"5.1.0",0,"Customizing2021"
509605,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","NullPointerException on SerializationManager getSingleValuedStructuralFeature","2020-05-01 11:26:54",,"Gregoire Dupe",,"Eclipse Foundation",,,,"All",,,5,"2016-12-21 13:08:15","All",,"P2",,,"jpepin","Jonathan Pepin","normal","NullPointerException on SerializationManager getSingleValuedStructuralFeature"," ---",,"unspecified",0,
418813,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Query] Optimization in creation of ParameterValueList2","2020-05-01 11:26:56",,"Gregoire Dupe",,"Eclipse Foundation",,,"kepler+, luna+","All",,,4,"2013-10-07 09:50:25","All",,"P2",,,"dcouvrand","David COUVRAND","normal","[Query] Optimization in creation of ParameterValueList2"," ---",,"unspecified",0,
111248,"z_Archived","TPTP","amehrega","CLOSED","FIXED","Nested shell listeners need to be removed from the display object","2016-05-05 10:58:55",,,,"Eclipse Foundation",,,,"PC",,,6,"2005-09-30 15:28:00","Windows XP",,"P2",,,"amehrega",,"normal","Nested shell listeners need to be removed from the display object"," ---",,"unspecified",0,
313692,"z_Archived","TPTP","paulslau","CLOSED","FIXED","Deprecated TestUIUtil.getExplicitDependencies(IFile) method's replacement is internal API.","2016-05-05 11:08:51",,"Paul Slauenwhite",,"Eclipse Foundation",,,"review+","All",,,10,"2010-05-20 06:51:01","All",,"P2","kathy","Kathy Chan","paulslau","Paul Slauenwhite","normal","Deprecated TestUIUtil.getExplicitDependencies(IFile) method's replacement is internal API."," ---",,"unspecified",0,"adopter"
520782,"Orion","Node","Michael_Rennie","RESOLVED","FIXED","Omitting X-Xfer-Options should not throw exception","2017-08-09 13:48:28",,"Michael Rennie",,"ECD",,,,"PC",,,3,"2017-08-09 13:46:07","Mac OS X",,"P2",,,"Michael_Rennie","Michael Rennie","normal","Omitting X-Xfer-Options should not throw exception",16.0,,15.0,0,
476306,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","Migrate or remove Hudson jobs on the shared instance","2020-05-01 11:27:21",,"Gregoire Dupe",412933,"Eclipse Foundation",,,,"PC",,,3,"2015-09-01 08:52:27","Mac OS X",,"P2",,,"mikael.barbero","Mikaël Barbero","normal","Migrate or remove Hudson jobs on the shared instance"," ---",,"unspecified",0,
143740,"z_Archived","TPTP","ewchan","CLOSED","WONTFIX","TVT3.2:TCT720: tw : Extra mnemonics for the tooltips on Profiling Monitor view","2016-05-05 11:02:13",,"Eugene Chan",,"Eclipse Foundation",,,,"PC",,,15,"2006-05-25 11:36:04","Linux-GTK",,"P2",,,"cdeadmin","CDE Administration","normal","TVT3.2:TCT720: tw : Extra mnemonics for the tooltips on Profiling Monitor view"," ---",720,"unspecified",0,"closed471"
270309,"z_Archived","PDT","ganoro","CLOSED","FIXED","CVS files outgoing changes not reflected in parent folders' label decorations","2020-05-14 11:08:37",,"Roy Ganor",,"Eclipse Foundation",,,,"Macintosh",,,1,"2009-03-27 13:53:04","Mac OS X - Carbon (unsup.)",,"P2",,,"jacob","Jacob Weber","normal","CVS files outgoing changes not reflected in parent folders' label decorations"," ---",,"unspecified",0,
103830,"z_Archived","TPTP","jkubasta","CLOSED","WONTFIX","Process controller support for user-level access control","2016-05-05 10:51:38",,,74634,"Eclipse Foundation",,,,"All",,,8,"2005-07-14 11:14:18","All",,"P2",,,"srinivas.p.doddapaneni","Sri Doddapaneni","normal","Process controller support for user-level access control"," ---",,"unspecified",0,"closed471"
516399,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Table] Copy of non-contiguous selection","2020-05-01 11:27:05",,"Gregoire Dupe",,"Eclipse Foundation",,,,"All",,,4,"2017-05-10 05:40:13","All",,"P2",,,"gdupe","Gregoire Dupe","normal","[Table] Copy of non-contiguous selection"," ---",,"unspecified",0,
469010,"ECP","EMF Forms","abuzila","CLOSED","FIXED","IDE Tooling: New View Model Project Version","2016-04-14 06:05:29",,"Alexandra Buzila",,"Modeling",,,,"PC",,,3,"2015-06-01 11:37:41","Windows 7",,"P2",,,"jfaltermeier","Johannes Faltermeier","normal","IDE Tooling: New View Model Project Version","1.9.0",,"1.5.0",0,
548883,"Community","Project Management & Portal","martin.lowe","RESOLVED","FIXED","Annotate specification projects in the PMI","2019-08-19 11:22:01",,"Martin Lowe",,"Eclipse Foundation",,,,"PC",,,2,"2019-07-02 14:32:40","Linux",,"P2",,,"wayne.beaton","Wayne Beaton","normal","Annotate specification projects in the PMI"," ---",,"unspecified",0,
494649,"Community","Marketplace","darrell.armstrong","RESOLVED","FIXED","Tags field not wide enough to support needed languages","2017-04-27 09:45:18",,"Darrell Armstrong",,"Eclipse Foundation",,,,"PC",,,6,"2016-05-26 09:42:05","Windows 10",,"P2",,,"fabiofz","Fabio Zadrozny","normal","Tags field not wide enough to support needed languages"," ---",,"unspecified",0,
165804,"z_Archived","TPTP","jkubasta","CLOSED","WONTFIX","Some AGR test suites need to be refactored","2016-05-05 10:42:40",,,,"Eclipse Foundation",,"165935, 165936",,"PC",,,5,"2006-11-24 12:54:42","Windows XP",,"P2",,,"amehrega",,"normal","Some AGR test suites need to be refactored"," ---",,"unspecified",0,"housecleaned460 closed471"
89819,"z_Archived","TPTP","george.christelis","CLOSED","FIXED","The statistical editor should check whether views / widgets have been disposed","2016-05-05 10:37:45",,"George Christelis",,"Eclipse Foundation",,,,"PC",,,3,"2005-03-31 08:40:55","Windows 2000",,"P2",,,"george.christelis","George Christelis","normal","The statistical editor should check whether views / widgets have been disposed"," ---",,"unspecified",0,"closed460"
514081,"Orion","Node","xinyij","CLOSED","FIXED","Apply the rule of ""Allow a preference to not show hidden files in file explorer"" to inline search default exclude files.","2017-04-05 11:38:53",,"XinYi Jiang",,"ECD",,,,"PC",,,4,"2017-03-22 14:21:59","Mac OS X",,"P2",,,"xinyij","XinYi Jiang","normal","Apply the rule of ""Allow a preference to not show hidden files in file explorer"" to inline search default exclude files.",15.0,,13.0,0,
205693,"z_Archived","PDT","eden","CLOSED","FIXED","Errors are logged while a project is deleted","2020-05-14 11:08:51",,"Eden Klein",,"Eclipse Foundation",,,,"PC",,,7,"2007-10-08 04:58:48","Windows XP",,"P2",,,"gadi","Gadi Goldbarg","normal","Errors are logged while a project is deleted"," ---",,"unspecified",0,
335031,"z_Archived","TPTP","mikereid","CLOSED","WONTFIX","NullPointerException when switching between multiple hosts in Profiling Config dialog","2016-05-05 11:00:51",,"Mike Reid",,"Eclipse Foundation",,,,"PC",,,3,"2011-01-21 11:16:41","Linux",,"P2","kathy","Kathy Chan","mikereid","Mike Reid","normal","NullPointerException when switching between multiple hosts in Profiling Config dialog"," ---",,"unspecified",0,"post472"
535078,"z_Archived","Dash Handbook","dash-inbox","NEW"," ---","Document CQ process exception for large numbers of third party JS files","2020-11-25 14:50:51",,"Project Dash Incoming bugs",,"Eclipse Foundation",,,,"PC",,,4,"2018-05-24 12:08:35","Linux",,"P2",,,"wayne.beaton","Wayne Beaton","normal","Document CQ process exception for large numbers of third party JS files"," ---",,"unspecified",0,"stalebug"
254348,"z_Archived","Jet","pelder.eclipse","RESOLVED","WORKSFORME","Localization - UI freeze","2020-05-01 16:11:10",,"Paul Elder",252815,"Eclipse Foundation",,,,"All",,,2,"2008-11-05 20:09:11","All",,"P2",,,"anne.jacko","Anne Jacko","normal","Localization - UI freeze"," ---",,"unspecified",0,
490785,"ECP","EMF Forms","lkoehler","CLOSED","FIXED","EMFFormsContextProviderImpl should not return the OSGiServiceContext","2016-04-13 10:30:13",,"Lucas Koehler",,"Modeling",,,,"PC",,,3,"2016-03-31 08:10:32","Windows NT",,"P2",,,"eneufeld","Eugen Neufeld","normal","EMFFormsContextProviderImpl should not return the OSGiServiceContext","1.9.0",,"1.8.0",0,
512520,"MDT.UML2","Core","Kenn.Hussey","CLOSED","FIXED","ElementImpl.getAppliedStereotype returns stereotype from profile applied to a package in another resource set","2017-03-23 10:45:49",,"Kenn Hussey",509928,"Modeling",,,"neon+, oxygen+","PC",,,18,"2017-02-21 13:04:24","Windows NT",,"P2",,,"ysroh","Young-Soo Roh","normal","ElementImpl.getAppliedStereotype returns stereotype from profile applied to a package in another resource set","M6",,"unspecified",0,
437247,"Jubula","Core","jubula.core-inbox","CLOSED","WONTFIX","Wrong default setting of rcp accessor plug-in in Eclipse extended with Jubula","2019-09-10 06:52:07",,"Project Inbox",,"Technology",,,,"PC",,,6,"2014-06-12 04:27:27","All",,"P2","Oliver.Goetz","Oliver Goetz","sebastian.jubula","Sebastian Struckmann","normal","Wrong default setting of rcp accessor plug-in in Eclipse extended with Jubula"," ---",,"unspecified",0,"stalebug"
527301,"Orion","Node","xinyij","CLOSED","FIXED","Fix url encoding and decoding in git endpoints","2017-11-17 15:10:06",,"XinYi Jiang",,"ECD",,,,"PC",,,3,"2017-11-15 11:17:09","Mac OS X",,"P2",,,"xinyij","XinYi Jiang","normal","Fix url encoding and decoding in git endpoints",17.0,,"unspecified",0,
486300,"Orion","JS Tools","curtis.windatt.public","RESOLVED","FIXED","[tern] Tern project file should give errors for bad paths","2016-02-09 14:55:46",,"Curtis Windatt",,"ECD",,,,"PC",,,10,"2016-01-21 14:12:34","Windows 7",,"P2",,,"snorthov","Steve Northover","normal","[tern] Tern project file should give errors for bad paths",11.0,,"unspecified",0,
3349,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","Need a IJavaElement.getUnderlyingResource that does not do the exists test (1GJ69GP)","2019-07-24 10:10:04",,"Jerome Lanneluc",,"Eclipse Project",,,,"All",,,8,"2001-10-10 22:53:39","Windows NT",,"P2",,,"martinae","Martin Aeschlimann","normal","Need a IJavaElement.getUnderlyingResource that does not do the exists test (1GJ69GP)","2.0 M5",,2.0,0,
374348,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","Infinite loop in Facet override resolution","2020-05-01 11:26:57",,"Gregoire Dupe",,"Eclipse Foundation",,,"juno+","All",,,5,"2012-03-15 05:35:13","All",,"P2",,,"oremaud","Olivier Remaud","normal","Infinite loop in Facet override resolution"," ---",,"unspecified",0,
575915,"Community","Project Management & Portal","webdev","RESOLVED","FIXED","Pressing the login button on PMI and some other parts of Eclipse.org takes 20-30 seconds","2021-09-22 14:54:15",,"Eclipse Foundation Webdev",,"Eclipse Foundation",,,,"PC",,,10,"2021-09-10 09:59:08","Linux",,"P2",,,"jonah","Jonah Graham","normal","Pressing the login button on PMI and some other parts of Eclipse.org takes 20-30 seconds"," ---",,"unspecified",0,
419719,"Community","Project Management & Portal","eric.poirier","RESOLVED","FIXED","[pmi] CQ creation has potential to fail silently","2021-01-28 08:56:32",,"Eric Poirier",,"Eclipse Foundation",,,,"PC",,,8,"2013-10-17 10:18:14","Linux",,"P2",,,"wayne.beaton","Wayne Beaton","normal","[pmi] CQ creation has potential to fail silently"," ---",,"unspecified",0,
112384,"z_Archived","TPTP","paulslau","CLOSED","WORKSFORME","Cannot load communication test suites using the candidate 4.1 i2 driver","2016-05-05 10:53:36",,"Paul Slauenwhite",104408,"Eclipse Foundation",,,,"All",,,15,"2005-10-12 15:14:54","All",,"P2",,,"popescu","Valentina Popescu","normal","Cannot load communication test suites using the candidate 4.1 i2 driver"," ---",,"unspecified",0,"closed460"
521259,"Orion","Node","Michael_Rennie","RESOLVED","FIXED","Trying to import a non-archive sends the wrong result","2017-08-22 10:30:48",,"Michael Rennie",,"ECD",,,,"PC",,,2,"2017-08-22 10:29:28","Mac OS X",,"P2",,,"Michael_Rennie","Michael Rennie","normal","Trying to import a non-archive sends the wrong result",16.0,,15.0,0,
235656,"z_Archived","TPTP","paulslau","CLOSED","FIXED","No execution results reported when the start date/time is missing or 0 (January 1, 1970 UTC).","2016-05-05 11:01:04",,"Paul Slauenwhite",,"Eclipse Foundation",,278664,,"All",,,7,"2008-06-04 13:43:42","All",,"P2",,,"paulslau","Paul Slauenwhite","normal","No execution results reported when the start date/time is missing or 0 (January 1, 1970 UTC)."," ---",,"unspecified",0,
503332,"Platform","Text","mistria","RESOLVED","FIXED","Generic Editor doesn't show pop-up for problems on text","2016-10-11 11:06:18",,"Mickael Istria",,"Eclipse Project",,496300,,"All",,,5,"2016-10-04 06:27:44","All",,"P2",,,"mistria","Mickael Istria","normal","Generic Editor doesn't show pop-up for problems on text","4.7 M3",,4.6,0,
175968,"WTP Releng","releng","david_williams","VERIFIED","FIXED","Use SDK version of packages in Dali JUnits","2018-06-29 15:10:11",,"David Williams",,"WebTools",,,,"PC",,,2,"2007-02-28 22:37:13","Windows XP",,"P2","david_williams","David Williams","david_williams","David Williams","normal","Use SDK version of packages in Dali JUnits"," ---",,3.10,0,
410418,"z_Archived","Tycho","jan.sievers","RESOLVED","FIXED","Source feature is not added to build target platform","2021-04-28 16:53:02",,"Jan Sievers",,"Eclipse Foundation",,,,"All",,,7,"2013-06-11 04:20:44","All",,"P2",,,"christian.georgi","Christian Georgi","normal","Source feature is not added to build target platform"," ---",,"unspecified",0,
104801,"z_Archived","TPTP","scott.schneider","CLOSED","FIXED","[Deployment]  Username appended to deployment directory makes referencing deployed files problematic","2016-05-05 11:01:16",,"Scott E. Schneider",,"Eclipse Foundation",,,,"PC",,,6,"2005-07-22 10:15:17","Windows XP",,"P2",,,"jptoomey","Joe Toomey","normal","[Deployment]  Username appended to deployment directory makes referencing deployed files problematic"," ---",,"unspecified",0,
517404,"Papyrus","Diagram","give.a.damus","VERIFIED","FIXED","[CSS] Label margins applied to labels of nested elements","2017-06-02 04:33:59",,"Christian Damus",514536,"Modeling",,,,"All",,,5,"2017-05-29 16:23:20","All",,"P2","peter.cigehn","Peter Cigehn","give.a.damus","Christian Damus","normal","[CSS] Label margins applied to labels of nested elements","3.0.0",,"3.0.0",0,"blockingpapyrusrt"
222400,"z_Archived","PDT","eden","CLOSED","FIXED","Add php-doc action for include/require statements should be removed","2020-05-14 11:08:12",,"Eden Klein",,"Eclipse Foundation",,,,"PC",,,4,"2008-03-12 09:02:37","Windows XP",,"P2",,,"gadi","Gadi Goldbarg","normal","Add php-doc action for include/require statements should be removed"," ---",,"unspecified",0,
137716,"z_Archived","TPTP","jkubasta","CLOSED","WONTFIX","Logging Agent Discoverer does not discover and monitor Logging Agents in fast exiting processes.","2016-05-05 10:49:22",,,,"Eclipse Foundation",,,,"All",,,24,"2006-04-20 09:43:44","All",,"P2",,,"paulslau","Paul Slauenwhite","normal","Logging Agent Discoverer does not discover and monitor Logging Agents in fast exiting processes."," ---",,"unspecified",0,
259195,"z_Archived","TPTP","biaolu","CLOSED","FIXED","[POG] Maintain view column width between level switch of statistics view.","2016-05-05 10:59:09",,"Biao Lu",,"Eclipse Foundation",,,,"PC",,,13,"2008-12-17 18:29:21","Windows XP",,"P2",,,"ewchan","Eugene Chan","normal","[POG] Maintain view column width between level switch of statistics view."," ---",,"unspecified",0,
495577,"EMFStore","ModelMutator","emueller","CLOSED","FIXED","fuzzy feature depends on emfstore.client.test","2016-08-02 03:59:58",,"Edgar Mueller",,"Modeling",,,,"All",,,5,"2016-06-07 04:24:46","All",,"P2",,,"michael.keppler","Michael Keppler","normal","fuzzy feature depends on emfstore.client.test","1.9.0",,"1.7.0",0,
93421,"z_Archived","TPTP","paulslau","CLOSED","WONTFIX","Non-EMF Common Base Event implementaiton is missing its sample.","2016-05-05 10:49:24",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"All",,,6,"2005-05-02 11:52:14","All",,"P2",,,"paulslau","Paul Slauenwhite","normal","Non-EMF Common Base Event implementaiton is missing its sample."," ---",,"unspecified",0,
514422,"Orion","Electron","xinyij","CLOSED","FIXED","[Tabs] Opening a file from search replaces my current tab","2017-03-29 15:20:26",,"XinYi Jiang",,"ECD",,,,"PC",,,6,"2017-03-29 11:36:47","Mac OS X",,"P2",,,"gheorghe","Bogdan Gheorghe","normal","[Tabs] Opening a file from search replaces my current tab",15.0,,"unspecified",0,
209935,"z_Archived","PDT","php.debug-inbox","CLOSED","WORKSFORME","Breakpoint stays on a deleted line","2020-05-14 11:08:41",,"PHP Debug",,"Eclipse Foundation",,,,"PC",,,4,"2007-11-15 08:42:31","Windows XP",,"P2",,,"nachervenkova","Nina Chervenkova","normal","Breakpoint stays on a deleted line"," ---",,"unspecified",0,
460190,"EMFStore","Common","jfaltermeier","CLOSED","FIXED","Ensure Release Train compatibility","2016-09-09 09:43:06",,"Johannes Faltermeier",,"Modeling",,,,"PC",,,2,"2015-02-18 02:48:13","All",,"P2",,,"jfaltermeier","Johannes Faltermeier","normal","Ensure Release Train compatibility","2.0.0",,"1.4.0",0,
255049,"WTP ServerTools","wst.server","larryisaacs","CLOSED","FIXED","Remove loader source from runtime","2017-10-11 16:27:48",,"Larry Isaacs",,"WebTools",,,,"PC",,,11,"2008-11-12 09:45:57","Windows XP",,"P2","deboer","Tim deBoer","deboer","Tim deBoer","normal","Remove loader source from runtime","3.1 M6",,3.0,0,
491587,"MDT.UML2","Core","Kenn.Hussey","VERIFIED","FIXED","Spurious ternary association in UML.metamodel.uml","2016-04-27 18:56:53",,"Kenn Hussey",492426,"Modeling",,,"neon+","PC",,,22,"2016-04-13 08:23:41","Windows NT",,"P2",,,"ed","Ed Willink","normal","Spurious ternary association in UML.metamodel.uml","M7",,"unspecified",0,
161316,"z_Archived","TPTP","smith","CLOSED","FIXED","Orphaned doc files in org.eclipse.tptp.monitoring.doc.isv","2016-05-05 10:50:05",,"Dave Smith",,"Eclipse Foundation",,,,"PC",,,7,"2006-10-17 17:27:38","Windows 2000",,"P2",,,"smith","Dave Smith","normal","Orphaned doc files in org.eclipse.tptp.monitoring.doc.isv"," ---",,"unspecified",0,"closed460"
380509,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","[Table] Wrong label for multivalued cells","2020-05-01 11:26:54",,"Gregoire Dupe",380230,"Eclipse Foundation",,,"juno+, kepler+","PC",,,8,"2012-05-24 03:37:44","Windows XP",,"P2",,,"vincent.lorenzo","vincent lorenzo","normal","[Table] Wrong label for multivalued cells"," ---",,"unspecified",0,
290758,"WTP Releng","releng","david_williams","RESOLVED","FIXED","Adding JAX-WS Tools to the WTP build","2018-06-29 15:28:47",,"David Williams",,"WebTools",,,,"PC",,,29,"2009-09-28 18:21:53","Mac OS X - Carbon (unsup.)",,"P2","david_williams","David Williams","shane_clarke","Shane Clarke","normal","Adding JAX-WS Tools to the WTP build","3.10.0",,"unspecified",0,
440618,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","Table sort action unusable","2020-05-01 11:27:00",,"Gregoire Dupe",,"Eclipse Foundation",,,"luna+, mars+","All",,,4,"2014-07-29 04:41:34","All",,"P2",,,"gdupe","Gregoire Dupe","normal","Table sort action unusable"," ---",,"unspecified",0,
154521,"z_Archived","TPTP","ewchan","CLOSED","WONTFIX","Profiling Monitor view missing expand button/context menu.","2016-05-05 11:02:13",,"Eugene Chan",,"Eclipse Foundation",,,,"All",,,6,"2006-08-21 08:05:20","All",,"P2",,,"paulslau","Paul Slauenwhite","normal","Profiling Monitor view missing expand button/context menu."," ---",,"unspecified",0,"housecleaned460"
282567,"z_Archived","TPTP","paulslau","CLOSED","FIXED","URL Test fails to launch on Windows 64-bit","2016-05-05 10:59:13",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"PC",,,8,"2009-07-06 15:08:29","Windows XP",,"P2","kathy","Kathy Chan","jcayne","Joel Cayne","normal","URL Test fails to launch on Windows 64-bit"," ---",,"unspecified",0,
375866,"EPP","cpp-package","epp.packager-inbox","RESOLVED","WONTFIX","The CPP package content description (feature list) is outdated since Juno","2021-05-07 10:40:25",,"Project Inbox",,"Technology",,,,"All",,,6,"2012-04-02 14:14:40","All",,"P2",,,"mober.at+eclipse","Martin Oberhuber","normal","The CPP package content description (feature list) is outdated since Juno","4.4.1RC4",,"unspecified",4,
511380,"Papyrus-rt","tool","give.a.damus","CLOSED","FIXED","[Model Import] Inherited connectors not shown in the subclass capsule structure diagram","2017-02-06 03:44:40",,"Christian Damus",,"Modeling",,,,"PC",,,7,"2017-01-31 08:29:29","Windows 7",,"P2",,,"peter.cigehn","Peter Cigehn","normal","[Model Import] Inherited connectors not shown in the subclass capsule structure diagram","0.9.0",,"0.8.0",0,
423292,"z_Archived","Tycho","jan.sievers","RESOLVED","FIXED","Fail to create unzip repository on Nexus 2.6.4 from GUI","2021-04-28 16:52:24",,"Jan Sievers",,"Eclipse Foundation",,,,"All",,,9,"2013-12-05 06:51:19","All",,"P2",,,"nfalco79","Nikolas Falco","normal","Fail to create unzip repository on Nexus 2.6.4 from GUI"," ---",,"unspecified",0,
112804,"z_Archived","TPTP","alarakhi","CLOSED","FIXED","Log view export section requires update","2016-05-05 11:09:18",,"Abdullah Alarakhia",,"Eclipse Foundation",,,,"PC",,,4,"2005-10-17 11:21:39","Windows 2000",,"P2",,,"apnan","Alex Nan","normal","Log view export section requires update"," ---",,"unspecified",0,"closed460"
480490,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","PropertySheetPage Factory from editingdomain","2020-05-01 11:26:18",,"Gregoire Dupe",,"Eclipse Foundation",,,,"All",,,10,"2015-10-23 05:50:39","All",,"P2",,,"jpepin","Jonathan Pepin","normal","PropertySheetPage Factory from editingdomain"," ---",,"unspecified",0,
369328,"z_Archived","PDT","php.core-inbox","CLOSED","FIXED","inheritance only goes in one level","2020-05-14 11:09:04",,"PHP Core",,"Eclipse Foundation",,,,"PC",,,3,"2012-01-22 07:27:39","Windows 7",,"P2",,,"itay.f","itay friedman","normal","inheritance only goes in one level"," ---",,"unspecified",0,
562627,"Community","GitHub","webmaster","CLOSED","FIXED","Request for Temporary Owner Access","2020-06-12 11:31:54",,"Eclipse Webmaster",,"Eclipse Foundation",,,,"PC",,,8,"2020-04-29 14:40:25","Mac OS X",,"P2",,,"m","Todd Papaioannou ","normal","Request for Temporary Owner Access"," ---",,"unspecified",0,
412709,"Platform","Releng","platform-releng-inbox","CLOSED","WONTFIX","remove or improve cp-content.xsl from ""repository building""","2020-04-27 16:30:20",,"Platform-Releng-Inbox",485646,"Eclipse Project",,,,"PC",,,6,"2013-07-10 16:36:48","Linux",,"P2",,,"david_williams","David Williams","normal","remove or improve cp-content.xsl from ""repository building"""," ---",,4.3,0,"stalebug"
308112,"z_Archived","TPTP","mikereid","CLOSED","FIXED","[Accessibility] Identify primary language for generated HTML reports","2016-05-05 11:01:44",,"Mike Reid",,"Eclipse Foundation",,,,"PC",,,5,"2010-04-05 16:15:37","Windows XP",,"P2","kathy","Kathy Chan","slamers","Sean Lamers","normal","[Accessibility] Identify primary language for generated HTML reports"," ---",,"unspecified",0,
518250,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","Element dragged over the table must be presentable","2020-05-01 11:27:27",,"Gregoire Dupe",,"Eclipse Foundation",,,,"All",,,7,"2017-06-14 10:17:54","All",,"P2",,,"jpepin","Jonathan Pepin","normal","Element dragged over the table must be presentable"," ---",,"unspecified",0,
228076,"z_Archived","Higgins","jim_sermersheim","RESOLVED","FIXED","Use the same interface for nodes and complex attributes","2016-11-09 16:27:42",,"Jim Sermersheim",,"Eclipse Foundation",,,,"All",,,2,"2008-04-21 14:50:30","All",,"P2",,,"jim_sermersheim","Jim Sermersheim","normal","Use the same interface for nodes and complex attributes"," ---",,"unspecified",0,
139480,"z_Archived","PDT","shalom","CLOSED","FIXED","watch expression should be implemented","2020-05-14 11:09:00",,"Shalom Gibly",,"Eclipse Foundation",,,,"PC",,,4,"2006-05-01 05:24:10","All",,"P2",,,"moty","Moty Keret","normal","watch expression should be implemented"," ---",,"unspecified",0,
355738,"EclipseLink","Foundation","eclipselink.foundation-inbox","NEW"," ---","BatchFetchType.IN does not consider a mappings selection criteria","2019-02-05 05:32:42",,"Project Inbox",,"EE4J",,,,"PC",,,4,"2011-08-24 12:12:48","Windows XP",,"P2",,,"michaelnielson","Michael Nielson","normal","BatchFetchType.IN does not consider a mappings selection criteria","Future",,"2.2.0",10,
