"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","OS","Priority","Severity","Summary"
247690,"platform","Launchers&CLI","lfischmeistr","REOPENED"," ---","Will not quit. Will not let me turn off mac. I must hold down port o force quit laptop","2018-09-08 17:38:38","Mac OS X","P3","normal","Will not quit. Will not let me turn off mac. I must hold down port o force quit laptop"
271467,"java","Editor","dbalek","NEW"," ---","NetBeans should support JDK 10 Local Variable Type Inference","2017-09-13 05:16:38","Windows 7","P3","normal","NetBeans should support JDK 10 Local Variable Type Inference"
270649,"ide","Code","issues","NEW"," ---","indicate unused method in navigator","2017-05-15 14:47:49","Windows 7","P3","normal","indicate unused method in navigator"
269572,"platform","Notifications","JPESKA","NEW"," ---","NullPointerException at org.netbeans.modules.notifications.center.NotificationCenterManager.getLastUnreadNotification","2017-01-16 12:11:58","All","P3","normal","NullPointerException at org.netbeans.modules.notifications.center.NotificationCenterManager.getLastUnreadNotification"
271825,"apisupport","Refactoring","mkozeny","NEW"," ---","NullPointerException at org.netbeans.api.java.source.ElementHandle.resolve","2017-11-17 12:26:08","All","P3","normal","NullPointerException at org.netbeans.api.java.source.ElementHandle.resolve"
271006,"debugger","Code","mentlicher","NEW"," ---","pinnable watch added by mistake, needs more deliberate action to pin","2017-06-30 11:18:38","Linux","P3","normal","pinnable watch added by mistake, needs more deliberate action to pin"
200587,"php","Editor","obrejla","NEW"," ---","Highlighting the code that uses non existent function","2017-03-17 11:25:33","All","P3","normal","Highlighting the code that uses non existent function"
271791,"ide","Code","issues","NEW"," ---","StackOverflowError at org.netbeans.modules.javascript2.model.api.ModelUtils.findJsObject","2018-03-30 15:11:47","All","P3","normal","StackOverflowError at org.netbeans.modules.javascript2.model.api.ModelUtils.findJsObject"
270910,"cnd","Code Model","vv159170","NEW"," ---","NullPointerException at org.netbeans.modules.cnd.modelimpl.content.file.FileComponent.<init>","2017-08-27 00:45:29","All","P3","normal","NullPointerException at org.netbeans.modules.cnd.modelimpl.content.file.FileComponent.<init>"
270505,"editor","Painting & Printing","mmetelka","NEW"," ---","Deadlock","2017-05-04 11:08:45","Linux","P3","normal","Deadlock"
271750,"cnd","Code Completion","issues","NEW"," ---","Exception: no language for org.netbeans.modules.editor.NbEditorDocument@4e9a78b1, mimeType='text/x-c', kitClass=null, length=51538, version=1, file=org.netbeans.modules.cnd.source.CDataObject@6426c4e0","2017-11-03 11:32:00","All","P3","normal","Exception: no language for org.netbeans.modules.editor.NbEditorDocument@4e9a78b1, mimeType='text/x-c', kitClass=null, length=51538, version=1, file=org.netbeans.modules.cnd.source.CDataObject@6426c4e0"
226399,"editor","Navigation","mmetelka","REOPENED"," ---","NullPointerException at org.netbeans.modules.editor.bookmarks.ui.BookmarksTableModel.getValueAt","2017-06-22 10:45:35","All","P3","normal","NullPointerException at org.netbeans.modules.editor.bookmarks.ui.BookmarksTableModel.getValueAt"
269984,"platform","Quick Search","jhavlin","NEW"," ---","NullPointerException at org.jboss.forge.netbeans.ui.context.NbUIContext.getSelectedResources","2017-03-04 23:48:50","All","P3","normal","NullPointerException at org.jboss.forge.netbeans.ui.context.NbUIContext.getSelectedResources"
236403,"java","Editor","dbalek","REOPENED"," ---","Javadoc popup is poorly rendered","2018-02-17 18:40:52","Windows 7","P3","normal","Javadoc popup is poorly rendered"
271286,"apisupport","Inspector","mkozeny","NEW"," ---","wew","2017-08-14 02:03:16","Windows 8.1","P3","normal","wew"
270440,"ide","Code","issues","NEW"," ---","Saving file while shutting down Tomcat Server causes uncontrollable deployments","2017-04-19 16:00:00","Windows 7","P3","normal","Saving file while shutting down Tomcat Server causes uncontrollable deployments"
271662,"utilities","Code","jhavlin","NEW"," ---","missing ""showGrid"" properties in GUI builder","2017-10-18 02:13:03","Windows 8.1","P3","normal","missing ""showGrid"" properties in GUI builder"
270840,"php","Debugger","issues","NEW"," ---","OutOfMemoryError: Java heap space","2017-06-09 13:34:34","All","P3","normal","OutOfMemoryError: Java heap space"
269856,"platform"," -- Other --","anebuzelsky","NEW"," ---","ClassCastException at javax.swing.LayoutComparator.compare","2017-02-17 16:51:46","All","P3","normal","ClassCastException at javax.swing.LayoutComparator.compare"
271136,"cnd","Toolchain","alexvsimon","STARTED"," ---","Support C++17 standard","2018-01-06 05:24:13","Solaris","P3","normal","Support C++17 standard"
271215,"java","Project","tzezula","NEW"," ---","java.io.IOException: There are no source roots in the project or the first source root does not exist.","2017-08-01 15:04:54","All","P3","normal","java.io.IOException: There are no source roots in the project or the first source root does not exist."
270337,"javascript","Editor","ppisl","NEW"," ---","JSDocs are not autogenerated","2017-04-10 04:23:35","Windows 7","P3","normal","JSDocs are not autogenerated"
271563,"platform"," -- Other --","anebuzelsky","NEW"," ---","completely not work on latest ubuntu 17.04 with latest JDK 1.9 from oracle","2017-10-01 06:50:43","Linux","P3","normal","completely not work on latest ubuntu 17.04 with latest JDK 1.9 from oracle"
270764,"platform","Nodes","JPESKA","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-05-29 21:20:09","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
269729,"ide","UI","issues","NEW"," ---","With GTK+ look-and-feel, selected AlternativeLocation in GoToSupport.chooseAlternatives dialog has last part cut off","2017-02-03 06:02:16","Linux","P3","normal","With GTK+ look-and-feel, selected AlternativeLocation in GoToSupport.chooseAlternatives dialog has last part cut off"
271898,"ide","UI","issues","NEW"," ---","Missing Enable Annotation Processing in Editor check box in the project properties (which is necessary to see effect of the lambok).","2017-12-09 19:44:46","Linux","P3","normal","Missing Enable Annotation Processing in Editor check box in the project properties (which is necessary to see effect of the lambok)."
257867,"editor","CSL (API & infrastructure)","mkristofic","NEW"," ---","Code completion colors in GsfCompletionItem and SQLCompletionItem","2017-07-18 09:30:28","All","P3","normal","Code completion colors in GsfCompletionItem and SQLCompletionItem"
254233,"cnd","Terminalemulator","ilia","NEW"," ---","ArrayIndexOutOfBoundsException: bad offset/length","2017-03-30 16:01:02","All","P3","normal","ArrayIndexOutOfBoundsException: bad offset/length"
268719,"editor"," -- Other --","mmetelka","REOPENED"," ---","Strange editor behaviour on laravel blade templates (php file)","2019-01-31 11:26:59","Windows 7","P3","normal","Strange editor behaviour on laravel blade templates (php file)"
180697,"third-party"," -- Other --","issues","NEW"," ---","AWT thread blocked for 32628 ms.","2017-09-14 18:53:31","All","P3","normal","AWT thread blocked for 32628 ms."
270661,"editor","Parsing & Indexing","tzezula","NEW"," ---","org.netbeans.modules.parsing.impl.indexing.RepositoryUpdater.authorize: LowPerformance took 57265 ms.","2017-05-17 10:16:40","All","P3","normal","org.netbeans.modules.parsing.impl.indexing.RepositoryUpdater.authorize: LowPerformance took 57265 ms."
269596,"projects","Generic Infrastructure","tstupka","NEW"," ---","ClassNotFoundException: org.netbeans.modules.profiler.nbimpl.project.AbstractAntProjectSupportProvider","2017-01-19 03:06:00","All","P3","normal","ClassNotFoundException: org.netbeans.modules.profiler.nbimpl.project.AbstractAntProjectSupportProvider"
254224,"serverplugins","WildFly","ehsavoie","NEW"," ---","WFLYCC0030: Allocation stack trace:","2017-11-21 16:56:08","All","P3","normal","WFLYCC0030: Allocation stack trace:"
271005,"cnd"," -- Other --","alexvsimon","NEW"," ---","org.xml.sax.SAXException: Scanner State 24 not Recognized","2017-07-02 15:15:15","All","P3","normal","org.xml.sax.SAXException: Scanner State 24 not Recognized"
270135,"javascript","Editor","ppisl","NEW"," ---","Convert objects with ctor or prototypes to ES6 classes","2017-03-20 13:09:49","Other","P3","normal","Convert objects with ctor or prototypes to ES6 classes"
190052,"groovy","Editor","mjanicek","NEW"," ---","The <editor-fold> tag doesn't function in the groovy editor","2018-04-11 08:12:06","Linux","P3","normal","The <editor-fold> tag doesn't function in the groovy editor"
237247,"editor"," -- Other --","mkristofic","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-08-29 13:31:07","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
243564,"apisupport","Maven","mkleint","REOPENED"," ---","NullPointerException at java.io.File.<init>","2017-05-06 01:58:16","All","P3","normal","NullPointerException at java.io.File.<init>"
269481,"javascript","Editor","ppisl","NEW"," ---","wrongly detect global variable not defined.","2017-01-03 08:20:54","Linux","P3","normal","wrongly detect global variable not defined."
271762,"platform","Execution","phejl","NEW"," ---","JSP Project not building .class files","2017-11-07 02:36:29","Windows 7","P3","normal","JSP Project not building .class files"
269978,"php","Editor","issues","NEW"," ---","Formatting Export","2017-03-07 18:38:44","Linux","P3","normal","Formatting Export"
268472,"java","JUnit","theofanis","NEW"," ---","Stack trace lines in test results should not be truncated","2018-02-25 14:36:09","Linux","P3","normal","Stack trace lines in test results should not be truncated"
269992,"php","Composer","issues","NEW"," ---","composer.json is valid, but with a few warnings","2017-08-15 21:00:13","Windows 7","P3","normal","composer.json is valid, but with a few warnings"
268834,"java","Source","sdedic","NEW"," ---","IllegalStateException: Cannot call getCompilationUnit() if current phase < JavaSource.Phase.PARSED. You must call toPhase(Phase.PARSED) first.","2017-10-19 20:57:14","All","P3","normal","IllegalStateException: Cannot call getCompilationUnit() if current phase < JavaSource.Phase.PARSED. You must call toPhase(Phase.PARSED) first."
270862,"platform","Nodes","JPESKA","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-06-12 17:01:39","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
269880,"platform","Lookup","jhavlin","NEW"," ---","NullPointerException: The doc parameter cannot be null","2017-02-20 22:30:47","All","P3","normal","NullPointerException: The doc parameter cannot be null"
257394,"javaee","Editor","issues","NEW"," ---","Self signed plugins for Java EE Base bundle plugin","2018-01-12 12:41:18","Windows 8.1","P3","normal","Self signed plugins for Java EE Base bundle plugin"
271229,"java","Project","tzezula","NEW"," ---","Autocomplete does not work for minecraft spigot library","2017-08-03 12:52:41","Windows 10 x64","P3","normal","Autocomplete does not work for minecraft spigot library"
270353,"java","Compiler","dbalek","NEW"," ---","AssertionError at com.sun.tools.javac.util.Assert.error","2017-04-11 06:13:35","All","P3","normal","AssertionError at com.sun.tools.javac.util.Assert.error"
271582,"editor","Parsing & Indexing","tzezula","NEW"," ---","background scanning of projects netbeans never ends","2017-10-03 14:09:03","All","P3","normal","background scanning of projects netbeans never ends"
270776,"db","DB schema","lfischmeistr","NEW"," ---","Please add a database name completion/suggestion to the database field in the connection settings.","2017-05-31 12:57:42","Other","P3","normal","Please add a database name completion/suggestion to the database field in the connection settings."
269755,"php","Project","issues","NEW"," ---","NullPointerException at org.netbeans.modules.masterfs.filebasedfs.fileobjects.FolderObj.getFileObject","2017-02-06 12:18:41","All","P3","normal","NullPointerException at org.netbeans.modules.masterfs.filebasedfs.fileobjects.FolderObj.getFileObject"
271912,"projects","Ant Project","tstupka","NEW"," ---","Cannot close ant project","2017-12-13 11:35:57","Windows 10 x64","P3","normal","Cannot close ant project"
271135,"editor","Painting & Printing","mmetelka","NEW"," ---","IllegalArgumentException: different buffers","2017-07-21 07:41:11","All","P3","normal","IllegalArgumentException: different buffers"
270031,"cnd","Code Model","petrk","NEW"," ---","Template specialization annotation is absent","2017-03-31 18:30:27","All","P3","normal","Template specialization annotation is absent"
271788,"ide","Code","issues","NEW"," ---","Open recent file does not work","2019-04-20 04:50:26","Mac OS X","P3","normal","Open recent file does not work"
271492,"cnd"," -- Other --","ilia","NEW"," ---","shortcut for Send To action","2017-09-18 14:31:36","Linux","P3","normal","shortcut for Send To action"
270083,"php","Editor","issues","NEW"," ---","Automatic  ""use FQN""  at the beginning of the file","2017-05-20 09:42:58","Linux","P3","normal","Automatic  ""use FQN""  at the beginning of the file"
269614,"editor","Parsing & Indexing","tzezula","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-01-20 15:08:59","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
199451,"java","Hints","sdedic","REOPENED"," ---","Warning Hint for unused Method Parameters missing","2017-11-24 00:56:17","Windows Vista","P3","normal","Warning Hint for unused Method Parameters missing"
271036,"ide","Code","issues","NEW"," ---","[90cat] autocompletion doubles code","2017-07-05 08:09:22","Windows 7","P3","normal","[90cat] autocompletion doubles code"
270165,"editor","Hints & Annotations","mkristofic","NEW"," ---","Exclude specific warnings for test packages.","2017-03-22 10:51:13","All","P3","normal","Exclude specific warnings for test packages."
271773,"java","Compiler","dbalek","NEW"," ---","ClassCastException: com.sun.tools.javac.tree.JCTree$JCParens cannot be cast to com.sun.tools.javac.tree.JCTree$JCConditional","2018-04-17 07:02:50","All","P3","normal","ClassCastException: com.sun.tools.javac.tree.JCTree$JCParens cannot be cast to com.sun.tools.javac.tree.JCTree$JCConditional"
249935,"contrib","Scala","dcaoyuan","NEW"," ---","IllegalArgumentException: The designated path Projects/org-netbeans-modules-scala-project/Customizer doesn't exist. Cannot create customizer.","2017-09-01 14:49:06","All","P3","normal","IllegalArgumentException: The designated path Projects/org-netbeans-modules-scala-project/Customizer doesn't exist. Cannot create customizer."
268867,"cnd","Remote","vv159170","REOPENED"," ---","Untrusted results of RemoteCodeModelTestCase tests","2017-05-10 14:56:25","Solaris","P3","normal","Untrusted results of RemoteCodeModelTestCase tests"
269503,"ide","Code","issues","NEW"," ---","Lang Rus: Проблема при перкодировке файлов Windows-1251 to Utf-8","2017-01-07 13:36:28","Windows 8","P3","normal","Lang Rus: Проблема при перкодировке файлов Windows-1251 to Utf-8"
271780,"web","CSS Editor","mkristofic","NEW"," ---","ArrayIndexOutOfBoundsException: 0","2017-11-10 00:59:17","All","P3","normal","ArrayIndexOutOfBoundsException: 0"
268895,"java","Hints","sdedic","NEW"," ---","not showing hints","2017-06-25 01:46:58","Windows 10 x64","P3","normal","not showing hints"
207882,"php","Editor","obrejla","NEW"," ---","Sidebar showing only PHP code from a file.","2017-03-09 10:44:49","All","P3","normal","Sidebar showing only PHP code from a file."
271747,"ide","Code","issues","NEW"," ---","StackOverflowError at java.util.regex.Matcher.replaceAll","2018-03-06 04:35:28","All","P3","normal","StackOverflowError at java.util.regex.Matcher.replaceAll"
257033,"platform","Output Window","jhavlin","NEW"," ---","IllegalArgumentException: Contents must be presorted - added value 105346022 is less than preceding value 2045515764","2017-08-18 09:14:03","All","P3","normal","IllegalArgumentException: Contents must be presorted - added value 105346022 is less than preceding value 2045515764"
269076,"projects","Generic Infrastructure","tstupka","NEW"," ---","NoClassDefFoundError: com/welovecoding/nbeditorconfig/listener/ProjectOpenCloseListener","2017-04-25 03:34:13","All","P3","normal","NoClassDefFoundError: com/welovecoding/nbeditorconfig/listener/ProjectOpenCloseListener"
256675,"contrib","Scala","dcaoyuan","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-10-25 15:47:59","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
270883,"platform","Nodes","JPESKA","NEW"," ---","IllegalArgumentException: Comparison method violates its general contract!","2017-06-15 02:43:43","All","P3","normal","IllegalArgumentException: Comparison method violates its general contract!"
269907,"javaee","Persistence","sj-nb","NEW"," ---","ClassCastException: org.eclipse.persistence.jpa.jpql.parser.StateFieldPathExpression cannot be cast to org.eclipse.persistence.jpa.jpql.parser.IdentificationVariable","2017-02-23 13:36:45","All","P3","normal","ClassCastException: org.eclipse.persistence.jpa.jpql.parser.StateFieldPathExpression cannot be cast to org.eclipse.persistence.jpa.jpql.parser.IdentificationVariable"
252886,"contrib","Scala","dcaoyuan","NEW"," ---","NoClassDefFoundError: org/netbeans/modules/scala/maven/MavenProjectOpenedHook","2018-01-25 15:44:13","All","P3","normal","NoClassDefFoundError: org/netbeans/modules/scala/maven/MavenProjectOpenedHook"
271213,"java","Hints","sdedic","NEW"," ---","""Use specific catch"" hint is applied to ""package"" declaration","2017-08-07 07:46:21","Linux","P3","normal","""Use specific catch"" hint is applied to ""package"" declaration"
270382,"versioncontrol","History","ovrabec","NEW"," ---","Diff engine is not matching brackets properly","2017-04-12 16:35:53","Windows 7","P3","normal","Diff engine is not matching brackets properly"
270142,"connecteddeveloper","Issuetracking Framework","tstupka","NEW"," ---","ClassCastException: java.desktop/javax.swing.text.AbstractDocument$DefaultDocumentEventUndoableWrapper cannot be cast to java.desktop/javax.swing.text.AbstractDocument$DefaultDocumentEvent","2017-10-05 17:26:45","All","P3","normal","ClassCastException: java.desktop/javax.swing.text.AbstractDocument$DefaultDocumentEventUndoableWrapper cannot be cast to java.desktop/javax.swing.text.AbstractDocument$DefaultDocumentEvent"
270789,"php","PHPUnit","issues","NEW"," ---","Exception thrown with empty tests","2017-06-02 05:49:14","Linux","P3","normal","Exception thrown with empty tests"
269777,"web","Editing infrastructure","mkristofic","NEW"," ---","AssertionError: should never have two equal TokenSequence TokenSequence for text/x-php5/text/html at tokenIndex=0. TokenList contains 1 tokens: *[0]: ""<%="" <18889,18892> SCRIPT[1] ParT[2/23], @7df4db8","2017-02-08 11:33:41","All","P3","normal","AssertionError: should never have two equal TokenSequence TokenSequence for text/x-php5/text/html at tokenIndex=0. TokenList contains 1 tokens: *[0]: ""<%="" <18889,18892> SCRIPT[1] ParT[2/23], @7df4db8"
271924,"ide","Performance","thurka","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-12-15 16:30:29","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
219389,"web","CSS Editor","mfukala","REOPENED"," ---","text-overflow not in CSS suggestion menu","2017-07-23 20:11:17","Windows 10 x64","P3","normal","text-overflow not in CSS suggestion menu"
268086,"cnd","Debugger","mromashova","NEW"," ---","""Reverse Debugging"" doesn't work on Ubuntu 16.04","2017-04-03 17:04:43","Linux","P3","normal","""Reverse Debugging"" doesn't work on Ubuntu 16.04"
244173,"javaee","CDI","sj-nb","NEW"," ---","InjectionPoint parameters on @ApplicationScoped bean methods flagged as ERR_WrongQualifierInjectionPointMeta","2019-07-16 14:21:10","All","P3","normal","InjectionPoint parameters on @ApplicationScoped bean methods flagged as ERR_WrongQualifierInjectionPointMeta"
269467,"java","Editor","dbalek","STARTED"," ---","Editor does not show error with code that does not compile","2017-09-22 14:50:58","Windows 7","P3","normal","Editor does not show error with code that does not compile"
267362,"cnd","Terminalemulator","ilia","REOPENED"," ---","ideopen should say something when file cannot be opened in terminal","2017-05-23 07:33:07","All","P3","normal","ideopen should say something when file cannot be opened in terminal"
269645,"ide","Code","issues","NEW"," ---","Run Project Freezes Entire Computer","2017-01-24 21:37:24","Windows 10 x64","P3","normal","Run Project Freezes Entire Computer"
268836,"serverplugins","JBoss","phejl","NEW"," ---","When adding JBOSS EAP-7.0.0 no domain can be selected","2017-11-28 03:34:36","Other","P3","normal","When adding JBOSS EAP-7.0.0 no domain can be selected"
271854,"java","Refactoring","sdedic","NEW"," ---","NullPointerException at org.netbeans.modules.refactoring.java.plugins.SafeDeleteRefactoringPlugin.findUsagesAndDelete","2017-11-28 04:14:49","All","P3","normal","NullPointerException at org.netbeans.modules.refactoring.java.plugins.SafeDeleteRefactoringPlugin.findUsagesAndDelete"
271060,"ide","Performance","thurka","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-07-07 10:22:54","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
269556,"php","Debugger","issues","NEW"," ---","Code being executed after debug session ends","2017-03-24 14:04:32","Windows 10 x64","P3","normal","Code being executed after debug session ends"
238422,"updatecenters","Pluginportal","vralfy","REOPENED"," ---","3rd party module de.foopara.phpcmds OutOfMemoryError: GC overhead limit exceeded","2018-04-26 07:56:56","All","P3","normal","3rd party module de.foopara.phpcmds OutOfMemoryError: GC overhead limit exceeded"
271436,"ide","Code","issues","NEW"," ---","Linnumber in Editor dissapears after locking Windows and unlocking after several minutes.","2017-09-06 08:43:00","Windows 8","P3","normal","Linnumber in Editor dissapears after locking Windows and unlocking after several minutes."
270616,"editor"," -- Other --","mkristofic","NEW"," ---","NullPointerException at name.dougmcneil.plsql.action.PLSQLParametersAction$ContextAwareDelegate.<init>","2017-05-11 17:22:35","All","P3","normal","NullPointerException at name.dougmcneil.plsql.action.PLSQLParametersAction$ContextAwareDelegate.<init>"
269522,"ide","UI","issues","NEW"," ---","Drag and drop windows sometimes crashes entire IDE","2017-01-10 10:52:14","Mac OS X","P3","normal","Drag and drop windows sometimes crashes entire IDE"
257954,"platform","Plugin Manager","lfischmeistr","NEW"," ---","NullPointerException at org.netbeans.modules.autoupdate.ui.wizards.InstallStep$9.valueChanged","2017-11-13 07:40:20","All","P3","normal","NullPointerException at org.netbeans.modules.autoupdate.ui.wizards.InstallStep$9.valueChanged"
215345,"javascript","Editor","marfous","NEW"," ---","Completion for new HTML5 API","2017-06-26 21:46:56","Linux","P3","normal","Completion for new HTML5 API"
270060,"platform","Filesystems","jhavlin","NEW"," ---","OutOfMemoryError: GC overhead limit exceeded","2017-03-13 02:57:52","All","P3","normal","OutOfMemoryError: GC overhead limit exceeded"
236066,"serverplugins","GlassFish","phejl","REOPENED"," ---","Wrong CP entries warnings","2018-03-15 12:14:48","Linux","P3","normal","Wrong CP entries warnings"
248961,"apisupport","Project","mkozeny","NEW"," ---","NullPointerException at org.netbeans.modules.apisupport.project.ui.wizard.LibraryStartVisualPanel.populateProjectData","2017-08-22 09:47:04","All","P3","normal","NullPointerException at org.netbeans.modules.apisupport.project.ui.wizard.LibraryStartVisualPanel.populateProjectData"
270514,"guibuilder","Code","issues","NEW"," ---","NullPointerException at org.netbeans.modules.form.layoutdesign.LayoutFeeder.mergeInclusionsInCommonSequence","2017-04-28 14:49:32","All","P3","normal","NullPointerException at org.netbeans.modules.form.layoutdesign.LayoutFeeder.mergeInclusionsInCommonSequence"
271718,"ide","Slowness Detector","issues","NEW"," ---","OutOfMemoryError: Java heap space","2017-10-28 02:39:22","All","P3","normal","OutOfMemoryError: Java heap space"
250176,"web","HTML Editor","mkristofic","NEW"," ---","Support for EJS templating","2017-06-16 14:24:12","All","P3","normal","Support for EJS templating"
269932,"ide","Performance","thurka","NEW"," ---","Extremely huge memory consumption and slow react for keystrokes","2017-02-27 07:16:23","Windows 7","P3","normal","Extremely huge memory consumption and slow react for keystrokes"
271673,"editor","Formatting & Indentation","dbalek","NEW"," ---","IllegalStateException: Cannot call getCompilationUnit() if current phase < JavaSource.Phase.PARSED. You must call toPhase(Phase.PARSED) first.","2018-02-05 21:41:22","All","P3","normal","IllegalStateException: Cannot call getCompilationUnit() if current phase < JavaSource.Phase.PARSED. You must call toPhase(Phase.PARSED) first."
271256,"ide","Code","issues","NEW"," ---","Ctrl + D shortcut key binding other operations are invalid","2017-08-10 06:55:47","Windows 10","P3","normal","Ctrl + D shortcut key binding other operations are invalid"
252948,"java","Compiler","dbalek","NEW"," ---","Convert to lambda is provided for project with source format < 1.8","2017-04-14 19:15:17","Windows 7","P3","normal","Convert to lambda is provided for project with source format < 1.8"
271618,"java","Hints","sdedic","NEW"," ---","Can't disable ""Use functional operations"" hint","2017-10-10 19:24:15","Linux","P3","normal","Can't disable ""Use functional operations"" hint"
240095,"editor","Parsing & Indexing","tzezula","REOPENED"," ---","[netcat82] Background scanning hanging on startup","2017-06-05 03:43:06","All","P3","normal","[netcat82] Background scanning hanging on startup"
269808,"javaee","Spring","marfous","NEW"," ---","Spring Config XML code completion not working","2017-02-13 10:13:18","Windows 7","P3","normal","Spring Config XML code completion not working"
271937,"utilities","Open File","jhavlin","NEW"," ---","The file xxx.java seems to be too large (1 Mb) to safely open.","2017-12-21 14:49:13","Windows 10 x64","P3","normal","The file xxx.java seems to be too large (1 Mb) to safely open."
270561,"ide","Code","issues","NEW"," ---","NetBeans / git does not consistently detect externally modified files","2017-07-26 18:37:49","Linux","P3","normal","NetBeans / git does not consistently detect externally modified files"
251000,"editor","Hints & Annotations","mkristofic","NEW"," ---","IDE does not show error badges in erroneous Java source","2017-04-05 11:41:43","Windows XP","P3","normal","IDE does not show error badges in erroneous Java source"
271531,"ide","BlueJ","issues","NEW"," ---","not opening new project","2017-09-26 18:02:33","Windows 10","P3","normal","not opening new project"
270729,"platform","Output Window","jhavlin","NEW"," ---","Carriage return (\r, 0x0D) in output window moves output to new line (unnecessary Maven download progress lines in log)","2017-05-24 10:26:08","Windows 10 x64","P3","normal","Carriage return (\r, 0x0D) in output window moves output to new line (unnecessary Maven download progress lines in log)"
269670,"javascript","Jade","ppisl","NEW"," ---","Commented string in jade disabling next lines","2017-01-28 09:00:03","Linux","P3","normal","Commented string in jade disabling next lines"
271867,"java","Editor","dbalek","NEW"," ---","org.netbeans.modules.java.editor.codegen.GeneratorUtils$DuplicateMemberException: Class member already exists","2017-11-30 15:55:15","All","P3","normal","org.netbeans.modules.java.editor.codegen.GeneratorUtils$DuplicateMemberException: Class member already exists"
271080,"editor","Painting & Printing","mmetelka","NEW"," ---","NullPointerException at org.netbeans.modules.editor.lib2.view.DocumentViewOp.mouseWheelMoved","2017-07-12 15:19:57","All","P3","normal","NullPointerException at org.netbeans.modules.editor.lib2.view.DocumentViewOp.mouseWheelMoved"
270222,"java","Project","tzezula","NEW"," ---","Cannot run project after clean","2017-03-28 08:43:55","Windows 7","P3","normal","Cannot run project after clean"
267579,"javaee","EJB","marfous","NEW"," ---","NullPointerException at org.netbeans.modules.j2ee.ejbverification.HintsUtils.getOrCacheContext","2018-05-10 22:14:59","All","P3","normal","NullPointerException at org.netbeans.modules.j2ee.ejbverification.HintsUtils.getOrCacheContext"
271456,"ide","Performance","thurka","NEW"," ---","Projects only open with libraries","2017-09-10 16:06:04","Other","P3","normal","Projects only open with libraries"
270627,"connecteddeveloper","Hudson","jhavlin","NEW"," ---","portability","2017-05-12 21:00:13","Windows 7","P3","normal","portability"
269547,"editor","Parsing & Indexing","tzezula","NEW"," ---","NoClassDefFoundError: org/netbeans/lib/nbjavac/services/NBMessager","2017-01-13 00:38:38","All","P3","normal","NoClassDefFoundError: org/netbeans/lib/nbjavac/services/NBMessager"
271799,"ide","Code","issues","NEW"," ---","StackOverflowError at org.netbeans.modules.javascript2.model.JsObjectImpl.getJSKind","2017-11-15 09:01:26","All","P3","normal","StackOverflowError at org.netbeans.modules.javascript2.model.JsObjectImpl.getJSKind"
258165,"python","Projects","mr_lou_d","NEW"," ---","IllegalArgumentException: Attempted to pass a non-directory to findProject: C:\Users\ramse\Documents\NetBeansProjects\jenni\jenni@374cae5c:2e41e2e4","2017-06-27 20:57:39","All","P3","normal","IllegalArgumentException: Attempted to pass a non-directory to findProject: C:\Users\ramse\Documents\NetBeansProjects\jenni\jenni@374cae5c:2e41e2e4"
270081,"projects","Maven","tstupka","NEW"," ---","Make XmlPullParserException more verbose","2017-03-16 07:30:02","All","P3","normal","Make XmlPullParserException more verbose"
271443,"javafx","Debugger","rsvitanic","NEW"," ---","Debugging JavaFX project produces error:  nbjpdastart doesn't support the nested ""modulepath"" element","2018-03-26 11:33:42","Linux","P3","normal","Debugging JavaFX project produces error:  nbjpdastart doesn't support the nested ""modulepath"" element"
271360,"ide","Performance","thurka","NEW"," ---","Multi-row tabs slow down UI in Netbeans 8.2","2017-08-23 19:52:28","Linux","P3","normal","Multi-row tabs slow down UI in Netbeans 8.2"
270534,"debugger","Java","mentlicher","NEW"," ---","Not able to submit breakpoint LineBreakpoint xxxxxx.groovy : xxx, reason: The breakpoint is set outside of any class.","2017-05-02 09:15:54","Windows 7","P3","normal","Not able to submit breakpoint LineBreakpoint xxxxxx.groovy : xxx, reason: The breakpoint is set outside of any class."
271734,"ide","Code","issues","NEW"," ---","The non-static variable in a static context warning appears when the context is not static.","2017-10-30 17:39:50","Windows 10","P3","normal","The non-static variable in a static context warning appears when the context is not static."
270918,"cnd","Code Model","petrk","NEW"," ---","NullPointerException at java.util.regex.Matcher.getTextLength","2017-06-20 17:44:17","All","P3","normal","NullPointerException at java.util.regex.Matcher.getTextLength"
